row_id,Consumer,Product,split,Liking,overall_visual_match,overall_visual_match_missing,color_pinkness_match,color_pinkness_match_missing,fat_lean_appearance_match,fat_lean_appearance_match_missing,surface_moisture_shine_match,surface_moisture_shine_match_missing,slice_structure_homogeneity_match,slice_structure_homogeneity_match_missing,overall_texture_match,overall_texture_match_missing,tenderness_softness_match,tenderness_softness_match_missing,firmness_rubberiness_match,firmness_rubberiness_match_missing,dryness_juiciness_match,dryness_juiciness_match_missing,fibrous_stringy_pieces_match,fibrous_stringy_pieces_match_missing,thickness_chew_match,thickness_chew_match_missing,overall_flavor_match,overall_flavor_match_missing,saltiness_match,saltiness_match_missing,ham_taste_match,ham_taste_match_missing,aromatic_smoky_spiced_match,aromatic_smoky_spiced_match_missing,bland_insipid_intensity_match,bland_insipid_intensity_match_missing,offnote_aftertaste_match,offnote_aftertaste_match_missing
781,H207,J22,train,7.42,5.0,0,4.0,0,5.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
782,H207,J23,train,6.25,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
783,H207,J26,train,7.98,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
784,H207,J32,train,6.29,5.0,0,4.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
785,H208,J01,holdout,0.13,2.0,0,4.0,0,6.0,0,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,6.0,0,2.0,0,3.5,1,2.0,0,3.5,1
786,H208,J26,holdout,5.39,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.5,1
787,H208,J27,holdout,6.61,5.0,0,6.0,0,6.0,0,3.5,1,4.0,0,5.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
788,H208,J31,holdout,7.61,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,5.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
789,H209,J01,train,8.84,5.0,0,6.0,0,5.0,0,3.5,1,4.0,0,5.0,0,5.0,0,6.0,0,6.0,0,5.0,0,3.5,1,5.0,0,5.0,0,5.0,0,3.0,0,4.0,0,6.0,0
790,H209,J10,train,8.82,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,5.0,0,5.0,0,4.0,0,3.5,1,3.5,1,3.5,1,4.0,0,3.0,0,5.0,0,4.0,0,3.5,1,5.0,0
791,H209,J28,train,1.72,3.0,0,2.0,0,4.0,0,3.5,1,3.5,1,5.0,0,5.0,0,4.0,0,5.0,0,3.5,1,3.5,1,2.0,0,1.0,0,2.0,0,3.0,0,3.5,1,3.5,1
792,H209,J31,train,4.42,5.0,0,6.0,0,5.0,0,3.5,1,5.0,0,5.0,0,5.0,0,4.0,0,5.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.0,0,2.0,0,3.0,0,5.0,0
793,H209,J32,train,6.91,4.0,0,5.0,0,4.0,0,3.5,1,3.5,1,3.0,0,3.0,0,4.0,0,3.0,0,3.5,1,3.5,1,4.0,0,4.0,0,6.0,0,3.0,0,3.5,1,5.0,0
794,H210,J01,train,6.19,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
795,H211,J01,train,6.43,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1
796,H211,J02,train,1.98,2.0,0,3.5,1,1.0,0,1.0,0,1.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,4.0,0,1.0,0,1.0,0
797,H211,J10,train,6.88,3.0,0,3.5,1,3.0,0,6.0,0,3.0,0,5.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1
798,H211,J24,train,6.33,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
799,H212,J01,train,6.41,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
800,H212,J02,train,8.05,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
801,H212,J03,train,6.56,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
802,H212,J09,train,8.12,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
803,H212,J10,train,9.22,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
804,H212,J11,train,7.42,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
805,H212,J15,train,4.13,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
806,H212,J17,train,8.02,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
807,H212,J24,train,8.9,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
808,H212,J25,train,7.97,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
809,H212,J26,train,8.96,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
810,H212,J30,train,4.61,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
811,H212,J31,train,6.29,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
812,H214,J01,train,5.1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
813,H214,J02,train,5.27,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
814,H214,J10,train,4.88,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,5.0,0,3.5,1,2.0,0,3.5,1,4.0,0,6.0,0,3.5,1,3.0,0,3.5,1,3.5,1
815,H214,J11,train,2.96,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,2.0,0,2.0,0,4.0,0,3.5,1,2.0,0,2.0,0,3.5,1
816,H214,J17,train,5.05,2.0,0,3.5,1,1.0,0,3.5,1,1.0,0,5.0,0,5.0,0,6.0,0,3.5,1,3.5,1,5.0,0,3.0,0,3.0,0,3.5,1,5.0,0,3.5,1,3.5,1
817,H214,J27,train,6.19,1.0,0,4.0,0,1.0,0,3.5,1,1.0,0,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,3.5,1,5.0,0
818,H214,J28,train,6.99,2.0,0,2.0,0,1.0,0,3.5,1,1.0,0,5.0,0,6.0,0,5.0,0,3.5,1,3.5,1,6.0,0,3.0,0,2.0,0,3.5,1,4.0,0,3.5,1,2.0,0
819,H214,J31,train,7.22,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
820,H217,J01,train,5.66,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,4.0,0,6.0,0,3.0,0,3.5,1,3.0,0,3.5,1
821,H217,J02,train,7.75,3.0,0,5.0,0,3.5,1,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
822,H217,J20,train,5.35,2.0,0,4.0,0,5.0,0,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
823,H217,J22,train,7.66,5.0,0,6.0,0,5.0,0,5.0,0,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1
824,H217,J25,train,8.25,2.0,0,2.0,0,3.5,1,3.5,1,1.0,0,5.0,0,6.0,0,3.5,1,5.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
825,H217,J31,train,3.88,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,5.0,0,6.0,0,3.5,1,5.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1
826,H219,J20,train,8.09,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,6.0,0,3.0,0,3.5,1
827,H219,J23,train,2.23,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,6.0,0,2.0,0,3.5,1
828,H219,J28,train,9.57,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,2.0,0,3.5,1,3.5,1
829,H219,J31,train,3.24,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,6.0,0,3.0,0,3.5,1
830,H220,J01,train,8.44,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
831,H220,J02,train,7.79,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
832,H220,J10,train,8.63,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
833,H220,J23,train,5.62,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1
834,H220,J28,train,8.49,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
835,H220,J29,train,8.51,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
836,H221,J11,train,6.5,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
837,H221,J24,train,7.39,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
838,H222,J02,train,8.09,5.0,0,6.0,0,4.0,0,3.5,1,3.5,1,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,5.0,0,3.5,1,4.0,0,3.5,1
839,H222,J21,train,8.82,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
840,H222,J22,train,4.97,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
841,H222,J31,train,8.06,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
842,H222,J32,train,9.34,5.0,0,6.0,0,5.0,0,3.5,1,3.5,1,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
843,H223,J04,train,4.27,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1
844,H223,J11,train,8.07,4.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1
845,H223,J20,train,3.75,2.0,0,3.5,1,3.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,4.0,0,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1
846,H223,J21,train,6.48,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,5.0,0,6.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.0,0,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1
847,H223,J22,train,2.99,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,4.0,0,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1
848,H223,J23,train,3.59,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1
849,H223,J26,train,7.81,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1
850,H223,J27,train,7.42,4.0,0,5.0,0,3.0,0,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1
851,H223,J28,train,7.89,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,4.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1
852,H226,J01,holdout,5.17,2.0,0,4.0,0,1.0,0,3.5,1,2.0,0,3.0,0,2.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,4.0,0,3.5,1,3.5,1,2.0,0
853,H226,J09,holdout,9.57,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
854,H226,J27,holdout,7.7,3.0,0,5.0,0,2.0,0,3.5,1,2.0,0,4.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
855,H226,J30,holdout,8.47,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
856,H227,J09,train,3.73,3.0,0,4.0,0,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,1.0,0,2.0,0,3.5,1
857,H227,J10,train,5.6,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,4.0,0,3.5,1,5.0,0,2.0,0,3.5,1,3.5,1
858,H227,J15,train,2.79,4.0,0,6.0,0,2.0,0,3.5,1,3.5,1,2.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1
859,H227,J17,train,1.81,3.0,0,2.0,0,3.5,1,3.5,1,3.5,1,2.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,1.0,0,5.0,0,1.0,0,1.0,0,2.0,0,3.5,1
860,H227,J26,train,6.82,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,5.0,0,5.0,0,5.0,0,5.0,0,6.0,0,6.0,0
861,H227,J30,train,6.43,4.0,0,5.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.0,0,3.5,1,3.5,1,3.5,1,2.0,0,4.0,0,3.5,1,3.0,0,5.0,0,3.5,1,3.5,1
862,H228,J02,holdout,6.77,5.0,0,6.0,0,4.0,0,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1
863,H228,J04,holdout,1.49,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1,3.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1
864,H228,J05,holdout,2.13,3.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
865,H228,J22,holdout,0.77,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
866,H228,J23,holdout,8.19,5.0,0,6.0,0,4.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1
867,H228,J29,holdout,5.63,6.0,0,6.0,0,5.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1
868,H228,J30,holdout,7.95,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
869,H228,J31,holdout,2.31,3.0,0,6.0,0,3.0,0,3.5,1,2.0,0,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,4.0,0,3.0,0,4.0,0,3.5,1,3.5,1,2.0,0,3.5,1
870,H229,J01,holdout,0.33,2.0,0,3.5,1,5.0,0,3.5,1,2.0,0,2.0,0,2.0,0,3.0,0,2.0,0,3.0,0,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1
871,H229,J02,holdout,9.49,6.0,0,5.0,0,6.0,0,3.5,1,5.0,0,3.0,0,3.0,0,3.0,0,3.5,1,5.0,0,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
872,H229,J10,holdout,9.6,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,5.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1
873,H229,J26,holdout,8.54,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
874,H230,J21,holdout,6.82,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
875,H231,J02,train,7.62,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,4.0,0,6.0,0,5.0,0,3.0,0,3.5,1,3.5,1
876,H231,J09,train,2.99,3.0,0,2.0,0,6.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,1.0,0,5.0,0,1.0,0,2.0,0,2.0,0,3.5,1
877,H231,J11,train,7.69,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1
878,H231,J26,train,7.47,6.0,0,6.0,0,6.0,0,3.5,1,4.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1
879,H231,J28,train,6.37,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,4.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.5,1,3.5,1
880,H231,J31,train,4.92,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,3.0,0,3.5,1,3.0,0,3.5,1,3.0,0,3.5,1
881,H232,J01,train,5.68,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,5.0,0,2.0,0,2.0,0,3.5,1,3.5,1
882,H232,J02,train,8.13,4.0,0,3.5,1,6.0,0,3.0,0,3.0,0,4.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,5.0,0,5.0,0,2.0,0,3.5,1,3.5,1
883,H232,J04,train,2.34,2.0,0,3.5,1,2.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,1.0,0,4.0,0,1.0,0,1.0,0,2.0,0,3.5,1
884,H232,J05,train,3.95,4.0,0,3.5,1,6.0,0,3.5,1,6.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,1.0,0,5.0,0,1.0,0,2.0,0,2.0,0,3.5,1
885,H233,J07,train,5.14,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
886,H234,J01,train,4.71,4.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.0,0,3.5,1,5.0,0,3.0,0,3.5,1,3.0,0,3.5,1,3.0,0,3.5,1
887,H234,J02,train,6.24,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.0,0,3.5,1,3.0,0,6.0,0
888,H234,J03,train,8.87,4.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,2.0,0,5.0,0,6.0,0,5.0,0,5.0,0,3.5,1,3.5,1
889,H234,J21,train,3.01,2.0,0,4.0,0,3.0,0,2.0,0,3.5,1,2.0,0,3.0,0,2.0,0,3.0,0,3.5,1,1.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,4.0,0
890,H234,J22,train,7.46,3.0,0,3.0,0,3.0,0,4.0,0,2.0,0,5.0,0,6.0,0,3.0,0,6.0,0,3.5,1,3.5,1,4.0,0,6.0,0,4.0,0,4.0,0,3.0,0,6.0,0
891,H234,J27,train,2.77,5.0,0,6.0,0,6.0,0,3.5,1,3.0,0,2.0,0,2.0,0,2.0,0,3.0,0,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1,1.0,0
892,H234,J29,train,6.74,5.0,0,4.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.0,0,3.5,1,2.0,0,3.5,1
893,H237,J02,train,7.65,3.0,0,3.0,0,2.0,0,3.5,1,2.0,0,5.0,0,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,5.0,0,3.5,1,6.0,0,3.5,1,6.0,0,6.0,0
894,H237,J03,train,4.52,4.0,0,5.0,0,5.0,0,3.5,1,6.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0
895,H237,J09,train,3.86,1.0,0,1.0,0,5.0,0,3.5,1,2.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,1.0,0,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0
896,H237,J10,train,2.75,4.0,0,4.0,0,6.0,0,3.5,1,6.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0
