row_id,Consumer,Product,Liking,parse_error,overall_visual_match,color_pinkness_match,fat_lean_appearance_match,surface_moisture_shine_match,slice_structure_homogeneity_match,overall_texture_match,tenderness_softness_match,firmness_rubberiness_match,dryness_juiciness_match,fibrous_stringy_pieces_match,thickness_chew_match,overall_flavor_match,saltiness_match,ham_taste_match,aromatic_smoky_spiced_match,bland_insipid_intensity_match,offnote_aftertaste_match
1245,H324,J04,9.88,,6.0,6.0,,,6.0,5.0,6.0,,,,,4.0,6.0,4.0,,,
1246,H324,J05,8.06,,6.0,6.0,6.0,,6.0,6.0,6.0,,,6.0,,6.0,6.0,,,,
1247,H324,J10,9.39,,6.0,6.0,,,5.0,6.0,6.0,,,,,6.0,6.0,,,,
1248,H324,J27,9.23,,6.0,6.0,,,6.0,5.0,6.0,,5.0,,,6.0,6.0,6.0,,,
1249,H324,J28,9.58,,6.0,6.0,,,6.0,6.0,6.0,,,6.0,,5.0,6.0,,,,
1250,H324,J30,9.81,,6.0,6.0,,,6.0,6.0,6.0,,,,,6.0,6.0,,,,
1251,H324,J31,9.45,,6.0,6.0,,,6.0,6.0,6.0,,,,,6.0,6.0,6.0,,,
1252,H325,J01,6.13,,2.0,,2.0,,2.0,3.0,,4.0,,2.0,,6.0,,6.0,,,
1253,H325,J02,7.7,,3.0,,6.0,,1.0,3.0,4.0,,,6.0,,6.0,6.0,6.0,,,
1254,H325,J20,7.37,,5.0,,6.0,,,6.0,6.0,,,6.0,,6.0,6.0,6.0,,,
1255,H325,J21,7.92,,6.0,,6.0,,,6.0,6.0,,,,,5.0,4.0,6.0,,,
1256,H325,J27,7.78,,3.0,,5.0,,1.0,5.0,6.0,,,6.0,,4.0,,6.0,,,2.0
1257,H325,J30,8.9,,4.0,4.0,,,,5.0,6.0,,,,,6.0,,6.0,,,
1258,H325,J31,8.4,,,,,,,5.0,6.0,,,,,4.0,4.0,5.0,,,
1259,H326,J31,3.08,,,,,,,,,,,,,,,,,,
1260,H328,J05,0.14,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,,2.0,
1261,H328,J06,6.44,,4.0,,6.0,,4.0,3.0,,,2.0,2.0,3.0,3.0,6.0,2.0,,3.0,
1262,H328,J07,8.32,,6.0,5.0,6.0,,6.0,3.0,,,2.0,6.0,4.0,6.0,6.0,6.0,,,
1263,H328,J26,2.18,,3.0,,6.0,,2.0,4.0,,,3.0,2.0,4.0,2.0,,2.0,,2.0,
1264,H328,J28,9.0,,5.0,4.0,6.0,,5.0,3.0,4.0,,2.0,5.0,4.0,6.0,6.0,6.0,,,
1265,H329,J01,3.76,,6.0,6.0,,,,6.0,6.0,,,,6.0,6.0,6.0,6.0,,6.0,
1266,H329,J02,3.91,,5.0,6.0,4.0,,,6.0,6.0,,6.0,6.0,,4.0,3.0,6.0,,,
1267,H329,J24,3.87,,3.0,6.0,5.0,2.0,,6.0,6.0,,2.0,,5.0,3.0,2.0,6.0,,,
1268,H329,J30,5.22,,4.0,5.0,,,,4.0,5.0,,5.0,,,1.0,,1.0,,1.0,
1269,H329,J31,6.64,,4.0,6.0,,,2.0,4.0,4.0,,,,,2.0,,2.0,,2.0,
1270,H330,J01,5.39,,,,,,,,,,,,,,,,,,
1271,H330,J10,3.04,,,,,,,,,,,,,,,,,,
1272,H330,J26,6.57,,,,,,,,,,,,,,,,,,
1273,H331,J01,4.43,,5.0,5.0,5.0,,,2.0,2.0,,2.0,,,3.0,4.0,,,3.0,
1274,H331,J04,7.81,,6.0,6.0,6.0,,,6.0,6.0,,6.0,,,6.0,6.0,,,,
1275,H331,J05,7.0,,5.0,5.0,,,,3.0,3.0,,3.0,,,6.0,6.0,,,,
1276,H331,J06,5.57,,,4.0,6.0,,,5.0,5.0,,5.0,,,1.0,1.0,,,,
1277,H331,J07,6.96,,,,,,,4.0,,,4.0,,,,,,,,
1278,H331,J26,7.48,,,,,,,6.0,6.0,,6.0,,,3.0,3.0,,,,
1279,H334,J01,8.71,,5.0,6.0,3.0,,5.0,6.0,6.0,,,,,4.0,5.0,,,,
1280,H334,J05,9.49,,5.0,6.0,4.0,,,4.0,6.0,,,,3.0,4.0,4.0,,,,
1281,H334,J20,5.66,,4.0,6.0,4.0,,4.0,2.0,2.0,,1.0,,,3.0,4.0,,,,
1282,H334,J25,7.22,,,,,,,,,,,,1.0,,1.0,,,,
1283,H334,J26,8.9,,5.0,6.0,,,,5.0,5.0,,,,,3.0,2.0,6.0,,,
1284,H334,J31,9.86,,5.0,6.0,,,4.0,4.0,4.0,,,,4.0,4.0,4.0,,,,
1285,H336,J01,5.36,,4.0,6.0,3.0,,,2.0,2.0,,,,2.0,3.0,4.0,2.0,3.0,,
1286,H336,J02,5.07,,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,2.0,3.0,,2.0,2.0,
1287,H336,J27,8.04,,6.0,6.0,6.0,,6.0,6.0,6.0,,,,,4.0,6.0,,3.0,,
1288,H336,J30,5.68,,6.0,6.0,6.0,,,6.0,6.0,,,,,2.0,6.0,2.0,2.0,2.0,
1289,H337,J01,4.89,,3.0,5.0,,,2.0,3.0,,3.0,,2.0,,4.0,,4.0,,,
1290,H337,J20,5.11,,6.0,5.0,,,6.0,2.0,,2.0,,6.0,,4.0,6.0,,,,
1291,H337,J21,2.45,,4.0,4.0,,,,3.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1292,H337,J29,7.05,,6.0,5.0,6.0,,,4.0,,3.0,3.0,6.0,,6.0,6.0,6.0,,,
1293,H337,J31,6.03,,5.0,6.0,4.0,,,2.0,,2.0,2.0,2.0,,5.0,5.0,5.0,,,
1294,H337,J32,3.04,,5.0,5.0,5.0,,5.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,1.0
1295,H338,J01,8.33,,4.0,3.0,5.0,,5.0,5.0,6.0,,5.0,,,5.0,6.0,4.0,4.0,,
1296,H338,J04,6.42,,5.0,5.0,,,,6.0,6.0,,6.0,,,3.0,,3.0,4.0,3.0,
1297,H338,J05,5.02,,2.0,2.0,,,,6.0,6.0,,5.0,,,3.0,2.0,,4.0,,
1298,H338,J20,5.57,,2.0,2.0,3.0,,,6.0,6.0,,6.0,,,3.0,6.0,3.0,2.0,3.0,
1299,H338,J21,4.8,,2.0,2.0,2.0,,,3.0,3.0,,3.0,,,2.0,2.0,,2.0,,
1300,H338,J24,7.73,,4.0,4.0,,,,6.0,6.0,,5.0,,,3.0,2.0,,6.0,,
1301,H338,J27,3.57,,2.0,2.0,2.0,,,2.0,2.0,,2.0,,,3.0,,3.0,3.0,3.0,
1302,H338,J31,9.32,,3.0,2.0,6.0,,,5.0,6.0,,5.0,,,3.0,,,3.0,,
1303,H338,J32,4.66,,2.0,2.0,,,,2.0,2.0,,2.0,,,2.0,3.0,2.0,2.0,2.0,
1304,H340,J04,8.76,,,,6.0,,,6.0,,,,,,,,,,,
1305,H340,J24,7.17,,,,6.0,,,6.0,,,,,,4.0,6.0,,,,3.0
1306,H340,J30,7.45,,,,4.0,,1.0,5.0,,,,,,,4.0,,,,
1307,H340,J31,3.64,,,,6.0,,,6.0,,,,,,,6.0,,,,
1308,H342,J01,7.55,,6.0,6.0,6.0,,,3.0,3.0,,,,,5.0,,,5.0,,
1309,H344,J01,4.2,,1.0,,1.0,,2.0,2.0,,,2.0,,2.0,1.0,,1.0,1.0,1.0,
1310,H344,J05,6.8,,2.0,,1.0,,,4.0,4.0,,4.0,,,2.0,,,1.0,,
1311,H344,J26,2.22,,,,1.0,,,2.0,2.0,,2.0,,,2.0,,2.0,2.0,2.0,
1312,H344,J30,7.81,,3.0,,2.0,,,4.0,4.0,,5.0,,,2.0,,,1.0,,
1313,H346,J01,1.05,,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,
1314,H346,J02,2.97,,3.0,3.0,,,,2.0,2.0,,2.0,,,1.0,,1.0,1.0,1.0,
1315,H346,J04,6.13,,5.0,6.0,5.0,,,2.0,2.0,2.0,2.0,,,4.0,,5.0,3.0,4.0,
1316,H346,J05,4.19,,5.0,5.0,,,,2.0,2.0,,2.0,,,1.0,,1.0,1.0,1.0,
1317,H346,J06,8.29,,6.0,6.0,6.0,,5.0,5.0,5.0,,,,,6.0,,6.0,6.0,,
1318,H346,J25,8.71,,5.0,5.0,,4.0,,6.0,6.0,,,,,5.0,,5.0,4.0,,
1319,H346,J27,1.04,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0
1320,H346,J30,0.77,,1.0,1.0,,,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,,1.0
1321,H347,J05,8.21,,2.0,,,2.0,,3.0,4.0,3.0,5.0,,,,,,,,
1322,H347,J15,7.55,,3.0,,,2.0,,5.0,6.0,5.0,,,,3.0,3.0,,,,
1323,H347,J26,3.85,,5.0,6.0,5.0,,4.0,2.0,2.0,3.0,2.0,,,2.0,6.0,2.0,,3.0,
1324,H347,J31,4.84,,5.0,6.0,6.0,,,4.0,5.0,3.0,,,4.0,2.0,6.0,2.0,,2.0,
1325,H349,J01,7.23,,5.0,6.0,4.0,,,5.0,5.0,5.0,,,,6.0,6.0,6.0,,,
1326,H349,J03,1.03,,5.0,6.0,6.0,,5.0,2.0,2.0,3.0,1.0,,,3.0,4.0,5.0,,2.0,
1327,H349,J05,6.23,,5.0,6.0,5.0,,,6.0,,6.0,,,,3.0,2.0,6.0,,,
1328,H349,J06,6.31,,6.0,6.0,,,,4.0,,4.0,,,,5.0,4.0,6.0,,,
1329,H349,J26,2.78,,2.0,,,,2.0,5.0,,6.0,,,,2.0,,2.0,,2.0,
1330,H349,J31,7.89,,5.0,6.0,3.0,,2.0,6.0,,6.0,,,,5.0,,5.0,,,
1331,H353,J01,7.23,,,,,,,,,,,,,,,,,,
1332,H353,J04,5.69,,,,,,,,,,,,,,,,,,
1333,H353,J26,7.5,,,,,,,,,,,,,,,,,,
1334,H354,J01,7.06,,5.0,6.0,,,5.0,4.0,5.0,,,,2.0,4.0,4.0,4.0,,4.0,
1335,H354,J03,8.08,,6.0,6.0,,,,4.0,,,,,6.0,5.0,6.0,,,,
1336,H354,J10,8.27,,5.0,,,,,6.0,6.0,,,,,,,,,,
1337,H354,J20,8.59,,6.0,6.0,6.0,,6.0,6.0,6.0,,,,5.0,6.0,6.0,6.0,,6.0,
1338,H354,J27,6.69,,6.0,6.0,5.0,,5.0,6.0,6.0,,,,6.0,4.0,4.0,4.0,,,
1339,H354,J30,5.79,,5.0,6.0,6.0,,,3.0,4.0,,,,2.0,4.0,3.0,,,,
1340,H355,J01,6.39,,6.0,6.0,5.0,,6.0,6.0,6.0,,,6.0,5.0,3.0,6.0,3.0,,3.0,
1341,H355,J04,5.38,,5.0,5.0,4.0,,6.0,6.0,6.0,,,6.0,6.0,5.0,6.0,5.0,,,
1342,H355,J20,9.1,,4.0,6.0,3.0,,3.0,5.0,5.0,4.0,,3.0,4.0,5.0,6.0,5.0,,,
1343,H355,J23,9.57,,4.0,3.0,5.0,,4.0,5.0,6.0,4.0,,5.0,5.0,5.0,,6.0,5.0,5.0,
1344,H355,J31,8.6,,6.0,6.0,4.0,,6.0,6.0,6.0,,,,6.0,3.0,3.0,4.0,,,
1345,H358,J01,6.71,,4.0,4.0,,,,3.0,,,3.0,,,,,,,,
1346,H358,J02,8.66,,5.0,,6.0,,5.0,4.0,4.0,,3.0,,,4.0,,5.0,,,
1347,H358,J08,4.48,,4.0,6.0,3.0,,,2.0,2.0,,2.0,,,2.0,,,,,2.0
1348,H358,J09,10.0,,5.0,5.0,,,,6.0,6.0,,6.0,,,5.0,,6.0,,,
1349,H358,J15,5.4,,2.0,2.0,2.0,,,5.0,5.0,,5.0,,,5.0,,5.0,,,
1350,H358,J16,0.13,,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,2.0,,1.0,,1.0,,2.0,2.0
1351,H358,J20,9.89,,6.0,6.0,,,,6.0,6.0,,,,,6.0,,6.0,,,6.0
1352,H358,J22,8.54,,6.0,6.0,6.0,,,5.0,6.0,,4.0,,,5.0,,5.0,,,
1353,H358,J23,8.33,,6.0,6.0,6.0,,,5.0,5.0,5.0,6.0,,,5.0,4.0,6.0,,,6.0
1354,H358,J30,7.48,,6.0,6.0,6.0,,,6.0,6.0,,6.0,,,6.0,,6.0,,,6.0
1355,H358,J31,8.01,,6.0,6.0,6.0,,,6.0,6.0,,6.0,,,5.0,6.0,6.0,,,6.0
1356,H360,J04,9.0,,4.0,,,,,2.0,2.0,2.0,,,,3.0,,3.0,,,
1357,H360,J05,2.37,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,2.0,1.0,
1358,H360,J08,0.33,,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0
1359,H360,J23,5.52,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,
1360,H360,J25,4.92,,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,,1.0,2.0,1.0,
1361,H363,J01,8.46,,6.0,6.0,,,,5.0,5.0,,,,,5.0,5.0,6.0,,,
1362,H363,J02,9.52,,,,,,,,6.0,,,,,,,,,,
1363,H363,J04,7.81,,,,,,,4.0,4.0,,,,,4.0,,6.0,,,
1364,H363,J28,8.37,,6.0,6.0,,,,6.0,6.0,,,,,4.0,,4.0,,,
1365,H366,J24,5.35,,6.0,6.0,,,,2.0,2.0,2.0,,,,2.0,,2.0,2.0,2.0,
1366,H366,J27,9.55,,5.0,,,,,,,,,,,6.0,,,6.0,,
1367,H366,J31,9.93,,6.0,6.0,,,,6.0,6.0,,,,,5.0,6.0,,2.0,,
1368,H367,J01,7.1,,3.0,3.0,1.0,,3.0,3.0,3.0,4.0,,,5.0,3.0,2.0,4.0,,,
1369,H367,J20,6.19,,4.0,,2.0,,2.0,3.0,,4.0,,,2.0,3.0,2.0,3.0,,2.0,
1370,H367,J27,7.36,,4.0,,,,,4.0,,,,,6.0,4.0,,,,,
1371,H367,J30,5.01,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,4.0,,,,,
1372,H368,J01,8.53,,5.0,5.0,6.0,,5.0,5.0,5.0,,,6.0,,6.0,6.0,6.0,,6.0,6.0
1373,H368,J02,6.58,,4.0,5.0,6.0,,,2.0,2.0,2.0,,,,4.0,,6.0,,5.0,6.0
1374,H368,J04,7.54,,,,,,,4.0,5.0,,,2.0,,4.0,4.0,4.0,,4.0,5.0
1375,H368,J06,6.9,,2.0,,2.0,,2.0,4.0,4.0,,,,,4.0,,4.0,,3.0,
1376,H368,J23,4.9,,2.0,,1.0,,2.0,2.0,2.0,,,,1.0,4.0,5.0,6.0,,5.0,4.0
1377,H368,J29,6.42,,4.0,4.0,5.0,,3.0,2.0,2.0,2.0,,,,4.0,3.0,6.0,,5.0,6.0
1378,H369,J01,5.0,,,,,,,3.0,,,2.0,,,,,,,,
1379,H369,J05,10.0,,6.0,6.0,6.0,,,6.0,6.0,,6.0,,,,,,,,
1380,H369,J20,3.8,,5.0,6.0,5.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,
1381,H369,J23,2.72,,3.0,3.0,5.0,,,1.0,1.0,,1.0,,2.0,,,,,,
1382,H370,J01,8.28,,6.0,,6.0,,,5.0,,,,6.0,,5.0,,5.0,,,6.0
1383,H370,J04,8.72,,6.0,,6.0,,,6.0,,,,6.0,,6.0,6.0,6.0,,,6.0
1384,H370,J05,6.85,,5.0,,6.0,,,3.0,,,,2.0,,5.0,,6.0,,,6.0
1385,H370,J06,7.83,,6.0,,6.0,,,6.0,5.0,,,6.0,,6.0,,6.0,,,6.0
1386,H370,J26,9.23,,6.0,,6.0,,,6.0,,,,6.0,,6.0,,6.0,,,6.0
1387,H371,J01,5.01,,4.0,,,6.0,4.0,2.0,2.0,,1.0,1.0,,3.0,,3.0,2.0,,
1388,H371,J04,4.59,,2.0,6.0,2.0,2.0,2.0,3.0,4.0,,4.0,2.0,,3.0,3.0,4.0,2.0,,2.0
1389,H371,J05,5.07,,4.0,3.0,,6.0,2.0,3.0,5.0,,6.0,2.0,,3.0,,3.0,2.0,,
1390,H371,J10,0.01,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,
1391,H371,J26,5.18,,1.0,2.0,,1.0,,2.0,2.0,,2.0,1.0,,1.0,4.0,1.0,1.0,2.0,
1392,H371,J27,7.98,,3.0,2.0,,6.0,2.0,5.0,6.0,,6.0,3.0,,5.0,5.0,5.0,5.0,6.0,
1393,H371,J28,9.19,,5.0,4.0,,,5.0,5.0,6.0,,,2.0,,3.0,,3.0,3.0,,
1394,H371,J30,5.18,,2.0,,,2.0,,2.0,3.0,,2.0,2.0,,3.0,4.0,2.0,2.0,3.0,
1395,H374,J04,7.39,,1.0,,1.0,,1.0,2.0,2.0,2.0,,,,2.0,2.0,,2.0,,
1396,H374,J05,1.7,,1.0,,1.0,,1.0,3.0,3.0,,,,,2.0,1.0,,6.0,,
1397,H374,J08,3.21,,1.0,,,1.0,,4.0,4.0,,,,,2.0,,,2.0,,
1398,H374,J20,4.08,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,4.0,,4.0,,
1399,H374,J23,7.3,,2.0,,2.0,,,2.0,2.0,2.0,,,,3.0,,,3.0,,
1400,H374,J25,2.49,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,3.0,5.0,3.0,5.0,3.0,
1401,H374,J26,6.62,,2.0,2.0,2.0,,2.0,3.0,3.0,,,,,2.0,3.0,,2.0,2.0,
1402,H374,J31,9.22,,5.0,,6.0,,5.0,2.0,1.0,2.0,,,,6.0,6.0,6.0,6.0,,
1403,H375,J01,6.54,,5.0,6.0,,,,4.0,5.0,,,4.0,,4.0,,4.0,,,
1404,H375,J04,5.39,,3.0,,2.0,,,4.0,4.0,,,5.0,,4.0,,5.0,,,
1405,H375,J05,5.88,,,,,,,,,,,,,4.0,,,,,
1406,H375,J10,9.24,,,,4.0,,,,,,,,,6.0,,6.0,,,
1407,H375,J20,1.82,,1.0,,,,,1.0,,,,4.0,,2.0,,2.0,,,
1408,H375,J28,6.83,,2.0,,1.0,2.0,,5.0,5.0,,,5.0,,3.0,,3.0,,,
1409,H375,J31,6.94,,4.0,,,,,4.0,4.0,,,5.0,,4.0,,4.0,,,
1410,H377,J01,8.83,,,,,,,,,,,,,,,,,,
1411,H377,J05,4.36,,,,,,,,,,,,,,,,,,
1412,H377,J30,8.14,,,,,,,,,,,,,,,,,,
1413,H378,J04,9.24,,4.0,,,,6.0,5.0,5.0,,,,6.0,5.0,6.0,4.0,,4.0,
1414,H378,J06,7.37,,4.0,4.0,5.0,,4.0,5.0,5.0,,4.0,,4.0,3.0,5.0,3.0,,3.0,
1415,H378,J26,8.57,,4.0,5.0,4.0,,4.0,5.0,5.0,,,,4.0,4.0,4.0,5.0,,,
1416,H378,J30,8.66,,4.0,,,,4.0,6.0,6.0,,5.0,,5.0,5.0,6.0,,,,
1417,H381,J01,7.87,,5.0,6.0,5.0,,,5.0,6.0,3.0,,6.0,,6.0,6.0,6.0,,,
1418,H381,J02,6.19,,2.0,,1.0,,2.0,6.0,,,,,,5.0,6.0,6.0,,,
1419,H381,J04,7.62,,6.0,6.0,6.0,,,5.0,5.0,4.0,,5.0,,5.0,5.0,6.0,,,
1420,H381,J05,7.21,,2.0,2.0,5.0,,2.0,4.0,,,,3.0,,3.0,5.0,4.0,,,
1421,H381,J06,3.56,,5.0,6.0,5.0,,6.0,6.0,,,,6.0,,2.0,1.0,4.0,,,
1422,H381,J23,7.3,,5.0,6.0,5.0,,5.0,3.0,3.0,3.0,,3.0,,5.0,5.0,6.0,,6.0,
1423,H381,J30,7.56,,6.0,,6.0,,,6.0,,4.0,,6.0,,6.0,6.0,6.0,,,
1424,H382,J04,9.41,,4.0,,5.0,,4.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,,,
1425,H382,J10,6.19,,3.0,,2.0,,2.0,5.0,6.0,5.0,,,2.0,5.0,6.0,5.0,,,
1426,H382,J27,9.27,,4.0,,6.0,,4.0,3.0,3.0,3.0,,,,5.0,,6.0,,,
1427,H383,J02,9.29,,6.0,,6.0,,,6.0,,5.0,,5.0,,6.0,6.0,,,,5.0
1428,H383,J04,8.97,,6.0,,,,,4.0,,,,,,6.0,6.0,,,6.0,
1429,H383,J05,8.25,,6.0,,,,,6.0,6.0,,,,,3.0,3.0,,,,
1430,H383,J27,3.36,,6.0,,6.0,,,3.0,,3.0,,,,2.0,5.0,,,2.0,
1431,H384,J04,6.08,,,,,,,6.0,,,,,,2.0,,,,2.0,
1432,H384,J26,9.28,,,,,,,6.0,,,,,,6.0,,,,,
1433,H384,J27,8.11,,,,,,,6.0,6.0,,,,,6.0,,6.0,,,
1434,H384,J29,7.99,,,,,,,6.0,,,,,6.0,3.0,,3.0,,,
1435,H385,J04,9.83,,3.0,6.0,2.0,,,6.0,6.0,,,,,5.0,6.0,6.0,,,
1436,H385,J05,4.75,,,,,,,5.0,6.0,4.0,,,,3.0,6.0,2.0,,2.0,
1437,H385,J10,9.53,,4.0,4.0,,,,6.0,6.0,,,,,5.0,6.0,5.0,,,
1438,H385,J30,2.45,,5.0,5.0,,,,4.0,6.0,,2.0,,,3.0,6.0,3.0,,3.0,
1439,H387,J01,9.71,,6.0,6.0,,,,6.0,6.0,,,,,6.0,,6.0,,,
1440,H387,J21,9.42,,6.0,6.0,,,,6.0,6.0,,,,,5.0,,5.0,,4.0,
1441,H387,J23,4.94,,2.0,,2.0,,2.0,3.0,2.0,,,2.0,,3.0,4.0,,,4.0,
1442,H387,J25,2.89,,3.0,4.0,,,,2.0,2.0,,,,,2.0,,2.0,,,
1443,H387,J26,9.76,,4.0,,,,,6.0,6.0,,,,,5.0,,,,,
1444,H387,J27,8.9,,6.0,6.0,,,,6.0,6.0,,,,,5.0,,,,,
1445,H387,J28,9.76,,5.0,6.0,,,,6.0,6.0,,,,,4.0,,5.0,,3.0,
1446,H387,J30,7.21,,6.0,6.0,,,,6.0,6.0,,,,,6.0,,,,,
1447,H387,J31,7.24,,5.0,6.0,,,,5.0,6.0,4.0,,,,6.0,6.0,5.0,,5.0,
1448,H390,J04,5.04,,3.0,4.0,2.0,,,5.0,6.0,5.0,,,,2.0,2.0,,,,
1449,H390,J05,5.84,,2.0,2.0,,,,4.0,4.0,,,,,4.0,,5.0,,,
1450,H390,J17,5.78,,3.0,,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,
1451,H390,J26,7.48,,5.0,,,,4.0,5.0,4.0,5.0,,,,5.0,6.0,4.0,,,
1452,H390,J30,6.25,,,4.0,,,,5.0,5.0,6.0,,,,2.0,4.0,2.0,,2.0,
1453,H390,J31,5.88,,3.0,2.0,,,,4.0,4.0,5.0,,,,5.0,6.0,4.0,,,
1454,H391,J01,8.71,,4.0,,3.0,,3.0,3.0,,,2.0,,,5.0,,5.0,,,5.0
1455,H391,J08,5.05,,5.0,5.0,5.0,,,2.0,2.0,2.0,,,2.0,4.0,,4.0,,,
1456,H391,J09,8.67,,1.0,1.0,,,,4.0,5.0,,,5.0,4.0,5.0,3.0,6.0,,6.0,6.0
1457,H391,J10,9.41,,5.0,6.0,,,,5.0,6.0,,4.0,6.0,,,,,,,
1458,H391,J26,8.77,,5.0,,,,,5.0,6.0,,6.0,,,5.0,,6.0,,,6.0
1459,H392,J01,7.95,,6.0,6.0,6.0,,,5.0,5.0,,,,5.0,6.0,6.0,6.0,5.0,,
1460,H392,J04,5.98,,6.0,6.0,6.0,,,5.0,5.0,,,,,5.0,5.0,5.0,,,
1461,H392,J30,8.79,,6.0,6.0,6.0,,,5.0,5.0,,,,5.0,5.0,,5.0,5.0,,
1462,H392,J31,8.36,,6.0,6.0,6.0,,,6.0,6.0,,5.0,,6.0,6.0,6.0,6.0,6.0,,
1463,H393,J04,8.76,,4.0,,,,,5.0,,,,,,6.0,,,,,
1464,H393,J05,8.02,,6.0,6.0,,,6.0,4.0,,,4.0,,,4.0,4.0,,,,
1465,H393,J23,9.87,,6.0,6.0,,,,6.0,,,6.0,,,6.0,6.0,,,,
1466,H393,J24,9.23,,5.0,,,,6.0,5.0,,,5.0,,,6.0,5.0,,,,
1467,H393,J26,7.44,,6.0,6.0,,,,4.0,,,,,,6.0,6.0,,,,
1468,H393,J29,4.61,,6.0,6.0,,,2.0,3.0,,,4.0,,2.0,2.0,4.0,,,2.0,
1469,H393,J30,9.14,,5.0,6.0,,,4.0,5.0,5.0,,4.0,,4.0,5.0,5.0,,,,
1470,H393,J31,8.81,,6.0,6.0,,,,4.0,,,4.0,,,5.0,5.0,,,,
1471,H400,J26,5.06,,,,,,,,,,,,,,,,,,
1472,H401,J01,8.98,,,,4.0,,,4.0,4.0,,,4.0,,6.0,6.0,6.0,,,
1473,H401,J03,8.34,,2.0,,2.0,,2.0,4.0,,,,2.0,,4.0,3.0,6.0,,,
1474,H401,J09,8.91,,6.0,,6.0,,5.0,4.0,5.0,,,5.0,,6.0,4.0,6.0,,,
1475,H401,J22,9.57,,3.0,,3.0,,,4.0,4.0,,,4.0,,5.0,5.0,6.0,,,
1476,H401,J25,9.43,,2.0,,2.0,,,4.0,,,,,,5.0,,6.0,,,
1477,H401,J26,8.89,,6.0,,6.0,,6.0,5.0,5.0,,,5.0,,6.0,,6.0,,,
1478,H402,J09,9.47,,5.0,4.0,,,6.0,5.0,5.0,5.0,,,,5.0,6.0,5.0,,,
1479,H402,J10,8.28,,5.0,,,,6.0,4.0,,,,,,4.0,,,,,
1480,H402,J28,5.7,,2.0,2.0,2.0,,2.0,2.0,2.0,4.0,2.0,,,4.0,6.0,4.0,,4.0,
1481,H402,J31,6.59,,4.0,6.0,3.0,,3.0,2.0,2.0,4.0,1.0,,,3.0,3.0,,,3.0,
1482,H403,J01,7.09,,4.0,,,,,6.0,6.0,,,,,4.0,,4.0,,,
1483,H403,J04,3.49,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,
1484,H403,J05,3.84,,2.0,,,,2.0,2.0,2.0,2.0,,,,3.0,2.0,4.0,,,
1485,H403,J09,4.94,,3.0,3.0,,,,5.0,5.0,,,,,2.0,2.0,,,,
1486,H403,J11,7.52,,4.0,,,,,4.0,4.0,,,,,3.0,,3.0,,,
1487,H403,J21,6.4,,4.0,4.0,3.0,,3.0,6.0,6.0,,,,,4.0,5.0,,,,
1488,H403,J26,3.38,,4.0,,,,,4.0,4.0,,,,,2.0,2.0,2.0,,,
1489,H403,J31,6.66,,2.0,,,,2.0,2.0,2.0,,,2.0,,3.0,,3.0,,,
1490,H404,J01,3.97,,5.0,,6.0,5.0,6.0,4.0,3.0,,,6.0,,2.0,,2.0,2.0,,2.0
1491,H404,J04,7.56,,6.0,,6.0,5.0,5.0,6.0,6.0,,,6.0,,6.0,6.0,6.0,6.0,,
1492,H404,J05,4.08,,2.0,,3.0,2.0,2.0,4.0,6.0,,2.0,2.0,,3.0,3.0,5.0,3.0,,
1493,H404,J26,2.59,,2.0,,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,5.0,5.0,,
1494,H406,J04,6.97,,6.0,6.0,5.0,,,6.0,6.0,,,,,5.0,,5.0,,,
1495,H406,J05,5.06,,6.0,6.0,6.0,,,6.0,6.0,,,,,2.0,1.0,4.0,,,
1496,H406,J06,5.39,,5.0,6.0,5.0,,5.0,3.0,4.0,3.0,2.0,,,2.0,,2.0,,2.0,
1497,H406,J07,8.69,,6.0,6.0,6.0,,6.0,6.0,6.0,,,,6.0,6.0,6.0,6.0,,6.0,5.0
1498,H406,J08,8.35,,6.0,6.0,,,,6.0,6.0,,,,,5.0,,6.0,,,
